Simunation No.,fc1 (g/g),fc2 (g/g),fc3 (g/g),si (g/cm2/yr),r0 (g/cm2),Total Accretion (cm),Mean Accretion (cm/yr),Mean OM%,Mean OM Density (mg/cm3),Mean BD (g/cm3),C_Seq (g/m2/yr),OC Density (mg/cm3),IM(%),IM Density (mg/cm3),Necromass (Mg/ha),Root Necromass (Mg/ha),Root Necromass Projected Up to 40 cm (Mg/ha),Sites
350,0.250314145,0.179285693,0.112139599,0.017116069,0.00591308,15.45461319,0.154546132,54.13115574,106.0173523,0.196532342,75.65571853,47.30904196,45.86885502,90.5149893,156.2251512,39.05530115,148.0710014,Rookery Bay
351,0.273565152,0.156198311,0.296058999,0.023683044,0.003793633,14.22490511,0.142249051,42.18434789,103.6524125,0.247915913,67.04782664,44.8931602,57.81565807,144.2635,142.9174295,25.74757942,112.1186773,Rookery Bay
352,0.239372518,0.173895257,0.323744726,0.02483469,0.006083041,16.3645377,0.163645377,44.18704775,104.1615311,0.236854055,76.45287172,45.36478277,55.81295425,132.6925241,162.1910354,45.02118531,157.4956787,Rookery Bay
353,0.256955972,0.168834327,0.52030114,0.015093392,0.005111824,15.26626029,0.152662603,57.80513153,106.5547348,0.184856596,75.71670077,47.93968168,42.19488362,78.3018608,156.1556114,38.98576127,151.0723788,Rookery Bay
354,0.276118943,0.175388027,0.407792903,0.020576858,0.0051068,15.46335433,0.154633543,48.44563803,105.0381398,0.217808133,73.99982351,46.24582061,51.5543797,112.7699934,155.8392935,38.66944344,147.4600111,Rookery Bay
355,0.28216572,0.17339278,0.26492458,0.018560359,0.006347246,16.40068358,0.164006836,53.07993591,105.8565635,0.200025628,79.47206686,47.12444359,46.92006622,94.16906422,164.9710249,47.80117478,165.9561422,Rookery Bay
356,0.300585191,0.154781756,0.151822177,0.019822807,0.005814586,15.7602004,0.157602004,50.05792471,105.3388639,0.211274002,75.78688114,46.56095477,49.94208439,105.9351382,158.385721,41.21587089,152.169349,Rookery Bay
357,0.269692852,0.132219907,0.233144703,0.023903233,0.005463918,15.59619038,0.155961904,44.13090839,104.1403385,0.237314761,73.22082021,45.34746712,55.86910346,133.1744224,155.3179428,38.14809276,143.5499287,Rookery Bay
358,0.260629966,0.169718588,0.249597937,0.01658146,0.005801938,15.59701886,0.155970189,55.35316025,106.2047831,0.192460038,76.57378095,47.52393971,44.64685274,86.25525524,158.1068024,40.93695228,153.2282346,Rookery Bay
359,0.300537395,0.147196117,0.116762873,0.013431574,0.005098271,14.69430066,0.146943007,60.5990636,106.9190471,0.176941064,73.96051723,48.393034,39.4009508,70.02201702,150.8396404,33.66979033,137.8484371,Rookery Bay
360,0.253181285,0.144459194,0.234223922,0.019847751,0.005383318,15.26637929,0.152663793,49.23255913,105.1833783,0.214652485,73.45349617,46.39872006,50.7674581,109.4691067,153.7173197,36.54746959,141.6793837,Rookery Bay
361,0.286442674,0.175745952,0.219264253,0.022711542,0.006229717,16.43978551,0.164397855,46.96964267,104.7558026,0.223942161,77.73168494,45.95317026,53.03035947,119.1863587,163.7167146,46.5468645,161.4659664,Rookery Bay
362,0.269571324,0.123143473,0.251267719,0.029467995,0.005978733,16.40261148,0.164026115,39.29157817,102.9325702,0.263556026,74.76171572,44.22112829,60.70842385,160.6234556,160.6961237,43.52627365,152.1520343,Rookery Bay
363,0.277672693,0.141289126,0.428703555,0.015988221,0.00525905,15.35191429,0.153519143,56.12066475,106.3167857,0.190026646,75.67188208,47.65552876,43.87935297,83.70985997,156.4806117,39.31076164,151.0208287,Rookery Bay
364,0.250694223,0.13935887,0.172410227,0.016617265,0.005465341,15.05323346,0.150532335,54.421774,106.0593906,0.195619176,74.00367241,47.35864733,45.57824518,89.55978506,152.7796396,35.60978949,140.5998692,Rookery Bay
365,0.267747289,0.180778946,0.276152119,0.018492345,0.004709633,14.76525231,0.147652523,50.60739143,105.4272522,0.209353643,71.72295981,46.66001322,49.39262075,103.9263904,149.8476114,32.67776129,133.5370266,Rookery Bay
366,0.286581681,0.173894218,0.317670874,0.017400686,0.005527283,15.61425612,0.156142561,53.87572904,105.9792189,0.197361029,76.22346693,47.26473949,46.1242878,91.38181038,158.2873123,41.11746223,153.9504491,Rookery Bay
367,0.255093243,0.18091004,0.401949343,0.028672335,0.00460184,15.30492922,0.153049292,38.40581113,102.6616729,0.269442195,69.94139533,43.98549392,61.59420333,166.7805223,151.2454329,34.07558277,132.8478573,Rookery Bay
368,0.294834023,0.133940889,0.311545838,0.015972308,0.005204776,15.17044931,0.151704493,55.86288972,106.2778016,0.190873646,74.83113016,47.61052463,44.13712733,84.59584398,154.6346828,37.46483272,146.5107969,Rookery Bay
369,0.265373213,0.158414761,0.150632885,0.019321079,0.005348644,15.15108611,0.151510861,49.87543822,105.2999732,0.212119223,73.16322302,46.52241441,50.12458019,106.8192501,152.7731331,35.60328303,139.5336568,Rookery Bay
370,0.273434152,0.150696981,0.203971303,0.015239689,0.003789624,13.71643966,0.137164397,54.95037995,106.126146,0.194168394,68.53162102,47.44313918,45.0496245,88.0422478,141.1957362,24.02588607,109.8927907,Rookery Bay
371,0.255537391,0.154199386,0.259084122,0.022130942,0.005532486,15.59386674,0.155938667,46.43542735,104.6392633,0.2264745,73.96436162,45.83875888,53.5645851,121.8352368,155.9836347,38.81378457,145.9170043,Rookery Bay
372,0.273282358,0.175217739,0.380256107,0.022380015,0.005245577,15.64226402,0.15642264,46.1770665,104.5868969,0.227612386,74.05106984,45.78578941,53.82295029,123.0254893,156.7614392,39.59158916,148.4535193,Rookery Bay
373,0.267724774,0.145514474,0.251596449,0.017239241,0.006519965,16.33179054,0.163317905,55.26150253,106.194411,0.192685129,79.80542188,47.51000336,44.73849986,86.49071798,164.5926998,47.42284967,165.4321917,Rookery Bay
374,0.255274266,0.136838935,0.325428121,0.022814639,0.005380129,15.559683,0.15559683,45.46580496,104.4348175,0.230916599,73.50024817,45.63528683,54.53420946,126.4817814,155.5199795,38.3501294,144.8177849,Rookery Bay
375,0.259009654,0.139896203,0.297614443,0.022841473,0.00551761,15.66882202,0.15668822,45.60270317,104.4653417,0.230253323,74.00355296,45.66499617,54.39730856,125.7879816,156.482943,39.31309292,146.8297983,Rookery Bay
376,0.240446536,0.159640997,0.349048239,0.031599416,0.006546088,17.24885587,0.172488559,38.55507187,102.7322195,0.267909131,77.9672478,44.03992729,61.44493141,165.1769114,167.867331,50.69748094,164.428634,Rookery Bay
377,0.264270215,0.178255955,0.134688433,0.019679706,0.005010694,14.87840405,0.14878404,48.86344977,105.1095276,0.216257042,71.73402147,46.32361565,51.1365668,111.1475144,150.1518808,32.98203074,133.0220537,Rookery Bay
378,0.28698016,0.158977006,0.288388123,0.021967673,0.005853543,16.10896927,0.161089693,47.46829004,104.8532977,0.221823937,76.46240878,46.05328749,52.53171526,116.9706395,161.069619,43.89976893,157.1066465,Rookery Bay
379,0.272927582,0.162556721,0.093461868,0.014819257,0.004756836,14.36714323,0.143671432,56.93662911,106.4257435,0.187659129,71.72001563,47.78944552,43.06338221,81.23338521,147.1740226,30.00417256,127.2576155,Rookery Bay
380,0.266220814,0.156945817,0.274911356,0.022915317,0.004581715,14.82850146,0.148285015,44.15822348,104.1347936,0.23743525,70.0799916,45.3465135,55.84178894,133.3004559,148.7334462,31.56359614,128.5280494,Rookery Bay
381,0.277536187,0.148087311,0.514751256,0.020131202,0.006148577,16.69868711,0.166986871,51.03695156,105.5169823,0.207403795,80.15715338,46.74965826,48.96305028,101.8868126,167.6892406,50.51939048,171.0566916,Rookery Bay
382,0.282190101,0.150778726,0.22083224,0.017170834,0.004567963,14.50329714,0.145032971,52.4939442,105.7464808,0.202417629,71.15025855,47.00944255,47.50606608,96.67114854,147.816932,30.64708192,128.5887931,Rookery Bay
383,0.276250075,0.148431222,0.354160204,0.015508261,0.005535523,15.48775424,0.154877542,57.28967641,106.4841453,0.1863904,76.58147239,47.85404432,42.71034222,79.90625431,157.7718993,40.60204919,153.6935245,Rookery Bay
384,0.274147685,0.177579941,0.232468789,0.020426453,0.005453984,15.51194213,0.155119421,48.74479281,105.0948668,0.216575551,74.32652598,46.30484209,51.25522255,111.4806844,155.9695451,38.799695,146.949785,Rookery Bay
385,0.277214035,0.148573911,0.411454132,0.02046684,0.004881816,15.19754386,0.151975439,48.18161147,104.9844598,0.218974383,72.80742958,46.19159322,51.81840343,113.9899232,153.3559804,36.18613027,141.7440633,Rookery Bay
386,0.27004452,0.161508817,0.547395031,0.018975339,0.004780509,15.20916109,0.152091611,50.53544305,105.4201783,0.209507359,73.52073631,46.6497033,49.46456988,104.0871804,154.2648911,37.09504104,145.1358629,Rookery Bay
387,0.242841509,0.165417881,0.333311316,0.022369337,0.0060988,16.26410608,0.162641061,47.15827035,104.7925174,0.223144441,77.03771424,45.99094491,52.84173156,118.3519239,162.1965845,45.0267344,158.736947,Rookery Bay
388,0.26649096,0.147889713,0.423095928,0.02144852,0.005169008,15.5058954,0.155058954,47.24731833,104.8041022,0.222893154,73.81810206,46.00537507,52.75270029,118.0890515,155.8260763,38.65622622,146.8218533,Rookery Bay
389,0.278772424,0.150449965,0.177483845,0.012534582,0.006265195,15.73838158,0.157383816,64.33311724,107.3681762,0.167182578,79.47247543,48.97659697,35.66689175,59.81440132,160.7688723,43.59902222,160.3525031,Rookery Bay
390,0.243314804,0.158043881,0.233466396,0.030251151,0.005298216,15.70831736,0.157083174,37.52112068,102.4045983,0.275027603,71.23248283,43.75812956,62.4788889,172.6230048,153.9287198,36.75886967,137.3808674,Rookery Bay
391,0.273378467,0.164428629,0.103035714,0.023859552,0.003859765,14.09899881,0.140989988,41.75786138,103.5405017,0.250347445,66.45930802,44.7906608,58.24214512,146.8069431,141.4136395,24.24378939,106.7431313,Rookery Bay
392,0.271786234,0.140265384,0.335198781,0.018577682,0.006051622,16.10208041,0.161020804,52.59568483,105.776637,0.201762281,78.00724362,47.03594126,47.40432002,95.98564409,162.2221097,45.05225965,160.9012028,Rookery Bay
393,0.254572287,0.142813868,0.326329386,0.018197323,0.006359961,16.29855696,0.16298557,53.53463168,105.9287039,0.198458214,79.15707116,47.20582403,46.46537047,92.52951004,164.0398551,46.87000505,164.1837793,Rookery Bay
394,0.289317147,0.141865424,0.251858996,0.022866078,0.006041142,16.25371736,0.162537174,46.48095007,104.6549663,0.226133051,76.766827,45.85192406,53.51905177,121.4780851,161.9468397,44.77698961,158.0860963,Rookery Bay
395,0.258921512,0.155552861,0.289720818,0.021925012,0.004737267,14.91066727,0.149106673,45.61940303,104.4586141,0.230399549,70.87388832,45.66243889,54.38061085,125.9409353,149.8487895,32.67893944,131.801833,Rookery Bay
396,0.274172162,0.164649193,0.473144106,0.025689257,0.005817181,16.56974336,0.165697434,43.50508542,104.0077083,0.240196202,77.05082622,45.21574342,56.4949164,136.1884933,164.3436858,47.17383573,162.2914774,Rookery Bay
397,0.256372014,0.145693589,0.221263843,0.023959211,0.004790018,14.94096633,0.149409663,43.01699403,103.8705454,0.243176717,70.18065115,45.09306164,56.98302142,139.3061719,149.2096416,32.03979155,128.8642033,Rookery Bay
398,0.256857471,0.187784434,0.15358228,0.017485612,0.00641428,16.07914647,0.160791465,54.43464404,106.0680098,0.195431479,78.45936075,47.3648441,45.56535818,89.36346886,161.9738675,44.80401742,159.9898653,Rookery Bay
399,0.288692686,0.144495427,0.31485181,0.030492924,0.006351129,17.13342645,0.171334264,39.39265766,102.9683629,0.262778366,77.83582067,44.25090296,60.60734508,159.8100027,167.4196417,50.24979162,164.6209257,Rookery Bay
400,0.277319169,0.168726079,0.418567945,0.02413689,0.004980794,15.53093118,0.155309312,43.74155231,104.051582,0.239243339,72.77582277,45.26182205,56.25846527,135.191757,155.1534252,37.98357511,144.2823094,Rookery Bay
401,0.280172984,0.153820257,0.399842828,0.027148179,0.003800454,14.52056715,0.145205671,38.71530791,102.7313383,0.267928358,66.98786527,44.05304902,61.28469863,165.1970201,144.5488559,27.37900578,115.9166339,Rookery Bay
402,0.282729835,0.15743326,0.143705496,0.025215086,0.004552654,14.80329652,0.148032965,41.29588408,103.4413933,0.252500959,69.04966806,44.69270992,58.70412887,149.0595657,147.4894653,30.31961519,123.8617732,Rookery Bay
403,0.284382311,0.156285879,0.244503511,0.018707043,0.005702739,15.68557413,0.156855741,51.73149028,105.6302371,0.204943345,75.94658344,46.87577391,48.26852227,99.3131075,158.2361569,41.0663068,152.6866122,Rookery Bay
404,0.233346279,0.178306248,0.200451481,0.020257458,0.00675006,16.5104918,0.165104918,50.54584872,105.4300584,0.209292444,79.21719529,46.65643452,49.4541544,103.862386,164.8242676,47.6544175,163.7080174,Rookery Bay
405,0.291490685,0.136694631,0.43080683,0.020176625,0.006125811,16.55089864,0.165508986,50.74232301,105.465173,0.208529468,79.41354704,46.69393108,49.25767881,103.0642945,166.1445826,48.97473255,168.0480613,Rookery Bay
406,0.269933601,0.182775682,0.070863824,0.015411901,0.005444207,14.97141295,0.14971413,56.66702577,106.3923033,0.188385904,74.22840674,47.74671113,43.33299399,81.9936004,152.4713573,35.30150726,140.4348772,Rookery Bay
407,0.261821732,0.151232145,0.228816607,0.0108626,0.006190198,15.59149346,0.155914935,68.56316429,107.8157556,0.157457995,79.77131248,49.60147361,31.43684853,49.64223912,160.0578643,42.88801419,159.8378744,Rookery Bay
408,0.287505959,0.183359834,0.256553278,0.02011131,0.005016993,15.18152795,0.15181528,48.69220648,105.0816796,0.216862103,72.90759152,46.29256526,51.30781015,111.7804238,153.1701172,36.00026714,141.0743894,Rookery Bay
409,0.272133893,0.168360737,0.217891884,0.020322841,0.006545726,16.53859025,0.165385903,50.49396108,105.4212132,0.209484615,79.30923165,46.6467854,49.50604155,104.0634015,165.3717373,48.20188724,165.3245604,Rookery Bay
410,0.258101731,0.136539439,0.220428924,0.014308022,0.004819052,14.47124362,0.144712436,58.22793687,106.6065124,0.183731524,72.45358392,48.00630464,41.77207482,77.12501126,148.4294899,31.25963978,131.1505355,Rookery Bay
411,0.249972933,0.138745911,0.3271217,0.030093559,0.004799149,15.37174302,0.15371743,37.15708622,102.2858818,0.277607185,69.73528786,43.65692133,62.84293116,175.321303,151.0769377,33.90708761,131.2119903,Rookery Bay
412,0.277280593,0.154558783,0.095723584,0.014137482,0.004884929,14.44484559,0.144448456,58.56655333,106.6520227,0.182742724,72.43368162,48.06205188,41.43345903,76.09070145,148.1439729,30.97412284,130.198998,Rookery Bay
413,0.284995656,0.164905027,0.34750539,0.018171142,0.004525887,14.70872093,0.147087209,51.06162583,105.5065811,0.207629992,71.59327482,46.74560613,48.9383843,102.1234106,149.6151748,32.44532473,133.516882,Rookery Bay
414,0.267096604,0.163848058,0.274905005,0.020156605,0.005752362,15.80182288,0.158018229,49.61129896,105.2583925,0.213022443,75.82305119,46.47533426,50.3887108,107.7640505,158.7602613,41.59041125,153.0403757,Rookery Bay
415,0.268142472,0.149863289,0.196966527,0.012995596,0.005266782,14.81987751,0.148198775,61.84283457,107.073744,0.17357997,74.7936008,48.59042595,38.15718175,66.50622574,152.1529443,34.98309422,141.2792345,Rookery Bay
416,0.259148882,0.157682524,0.31248798,0.012824483,0.005275829,14.97547692,0.149754769,62.504349,107.1541797,0.17183232,75.60718108,48.69432222,37.49566722,64.6781399,153.86459,36.69473994,145.9513057,Rookery Bay
417,0.274376405,0.170934242,0.114912754,0.017201709,0.006029628,15.66840567,0.156684057,54.31165502,106.0468636,0.195891066,76.62238272,47.34186477,45.68835272,89.84420286,158.2884603,41.11861023,152.735709,Rookery Bay
418,0.282948478,0.149780298,0.345764324,0.023545738,0.004095107,14.55321414,0.145532141,42.89928277,103.8355641,0.243936583,68.55518807,45.06235201,57.10072532,140.1010185,146.1224254,28.9525753,121.682972,Rookery Bay
419,0.266036471,0.159874687,0.045821489,0.019891338,0.005104251,14.81454305,0.14814543,48.4281742,105.0252913,0.218087307,71.36949333,46.23673479,51.57184397,113.0620153,149.2647333,32.09488319,130.1208676,Rookery Bay
420,0.254687726,0.133046763,0.188119252,0.021647503,0.006211711,16.03626825,0.160362683,47.79533531,104.9164522,0.220451682,76.29207185,46.11848522,52.20466679,115.5352299,159.9636013,42.79375123,153.8510369,Rookery Bay
421,0.271079531,0.169999721,0.258637437,0.016507925,0.006159077,16.01471794,0.160147179,56.13546738,106.3219454,0.189914226,78.62384839,47.65984319,43.86453785,83.59228077,162.0687244,44.89887429,161.3862308,Rookery Bay
422,0.261006555,0.129504498,0.247378535,0.021042067,0.006418341,16.35180984,0.163518098,49.14588987,105.1761756,0.214808609,78.07229548,46.38708371,50.85411256,109.6324329,163.2682863,46.09843622,160.9009276,Rookery Bay
423,0.265724319,0.149296706,0.38288881,0.023751453,0.005191104,15.58412322,0.155841232,44.30282545,104.1797872,0.236457768,73.19982766,45.38543478,55.69719127,132.2779805,155.6131455,38.4432954,145.0768661,Rookery Bay
424,0.276524286,0.16712487,0.32667752,0.023605381,0.005555405,15.92910665,0.159291067,45.0271582,104.3442756,0.232883721,74.88731439,45.54439087,54.97285193,128.539445,158.848715,41.67886493,151.9921307,Rookery Bay
425,0.283217921,0.156225863,0.173003363,0.018543271,0.00494857,14.85445232,0.148544523,50.66738789,105.4385457,0.209108339,72.13018885,46.67180024,49.33262723,103.6697928,150.475352,33.30550192,134.6611415,Rookery Bay
426,0.290504032,0.155027317,0.449918772,0.021265211,0.005226283,15.70915332,0.157091533,47.83283099,104.9221887,0.220327439,74.84494917,46.12506735,52.16718694,115.4052498,157.9859762,40.81612611,152.0171251,Rookery Bay
427,0.260215742,0.185492264,0.525329153,0.010678086,0.004962702,14.9342023,0.149342023,68.21956858,107.7800278,0.158234222,76.64488718,49.55108811,31.7804426,50.45419416,154.764794,37.59494387,150.277552,Rookery Bay
428,0.261726301,0.161684247,0.320316441,0.02048331,0.004665324,14.83373416,0.148337342,47.56179989,104.8578996,0.221724128,71.13729092,46.06396974,52.43821255,116.8662287,149.7549758,32.58512574,132.4199686,Rookery Bay
429,0.295010474,0.190368486,0.271433167,0.018945048,0.006225007,16.41459632,0.164145963,52.46972921,105.7574337,0.202179444,79.34522003,47.01386008,47.53027273,96.42201038,165.1153797,47.94552965,166.3641685,Rookery Bay
430,0.252312112,0.158042698,0.385956076,0.02133057,0.003398702,13.81645431,0.138164543,44.61628882,104.2159812,0.235671041,66.19925256,45.43353329,55.38371469,131.4550595,140.0422761,22.87242597,104.2052376,Rookery Bay
431,0.268389469,0.149086781,0.303882599,0.02443386,0.005661114,15.96517617,0.159651762,44.0565032,104.1282444,0.237577412,74.71719078,45.33398017,55.94350384,133.4491675,158.7244213,41.55457124,151.008666,Rookery Bay
432,0.276814747,0.159855175,0.287690276,0.019740487,0.006855865,17.00092322,0.170009232,52.07889132,105.6945337,0.203546122,81.86068105,46.94338155,47.92111196,97.85158825,170.0436684,52.87381833,173.9052957,Rookery Bay
433,0.263137859,0.159033332,0.329050057,0.021558571,0.006167999,16.37261549,0.163726155,48.44374502,105.0444846,0.217669883,77.92021185,46.24941499,51.55625696,112.6253989,163.6015678,46.43171773,161.9850842,Rookery Bay
